district,name,cuisine,amenity,lat,lon
Tan Binh,Night Food Stall,unknown,fast_food,10.7874143,106.663505
Tan Binh,Unknown,unknown,fast_food,10.7913027,106.6619674
Tan Binh,Unknown,unknown,restaurant,10.79106,106.662053
Tan Binh,Unknown,unknown,fast_food,10.7911248,106.6618977
Tan Binh,Unknown,unknown,restaurant,10.7910537,106.6618655
Tan Binh,Nhà Hàng Cơm Chay,unknown,restaurant,10.7848645,106.6626838
Tan Binh,Nhà Hàng Broken Rice Meals,unknown,restaurant,10.7881045,106.6644754
Tan Binh,Nhà Hàng Roasted Dogs,unknown,restaurant,10.7871367,106.6643589
Tan Binh,Cà Phê FM,unknown,cafe,10.7787422,106.6626231
Tan Binh,Unknown,unknown,cafe,10.7896777,106.6418898
Tan Binh,Cửa Hàng Tteok-bokki,unknown,fast_food,10.7961773,106.6748089
Tan Binh,Nhà Hàng Ichiba Sushi,unknown,restaurant,10.7925044,106.6810624
Tan Binh,Cà Phê Mang Đi Effoc,unknown,cafe,10.7923469,106.6814737
Tan Binh,Quán Ốc Cây Bàng,vietnamese,restaurant,10.8133207,106.667167
Tan Binh,Cư Bao Coffee,coffee_shop,cafe,10.8006369,106.6499751
Tan Binh,Unknown,unknown,cafe,10.7873643,106.6603004
Tan Binh,Nhà Hàng Gà Cơ Bắp,unknown,restaurant,10.7861286,106.6713635
Tan Binh,Domino's,pizza,fast_food,10.8156629,106.6636396
Tan Binh,Cà Phê Cũ,unknown,cafe,10.7999408,106.6592725
Tan Binh,Cà Phê Berry Việt,unknown,cafe,10.8058727,106.6614449
Tan Binh,Cà Phê Đan Khuyên,unknown,cafe,10.8167195,106.6718202
Tan Binh,Unknown,unknown,cafe,10.8080733,106.6665677
Tan Binh,Quán Phở AG,vietnamese,restaurant,10.8097948,106.6659688
Tan Binh,Cà Phê Nguyên Chất,unknown,cafe,10.7919166,106.672422
Tan Binh,The Coffee House,coffee_shop;vietnamese,cafe,10.8030231,106.6605047
Tan Binh,Mì Quảng Cô Lý,unknown,restaurant,10.7913998,106.6740218
Tan Binh,Unknown,unknown,cafe,10.7868432,106.6636179
Tan Binh,Unknown,unknown,cafe,10.7863836,106.6633997
Tan Binh,Unknown,regional,restaurant,10.7829757,106.6603455
Tan Binh,Unknown,unknown,cafe,10.7886001,106.6565115
Tan Binh,Unknown,unknown,cafe,10.7879163,106.6564337
Tan Binh,Cà Phê KDK,unknown,cafe,10.786663,106.6561711
Tan Binh,Unknown,unknown,restaurant,10.7856343,106.6570578
Tan Binh,Unknown,regional,fast_food,10.7850017,106.6585667
Tan Binh,Unknown,regional,fast_food,10.7851875,106.6584616
Tan Binh,Unknown,unknown,cafe,10.7857492,106.6579519
Tan Binh,Highlands Coffee,unknown,cafe,10.8138794,106.6630558
Tan Binh,Unknown,unknown,restaurant,10.7967532,106.673351
Tan Binh,Unknown,unknown,cafe,10.7976761,106.6718493
Tan Binh,Unknown,unknown,cafe,10.7970203,106.6725707
Tan Binh,Cà Phê T’s,unknown,cafe,10.7909622,106.6723935
Tan Binh,Cửa Hàng Bánh Tráng Mè,unknown,fast_food,10.7877135,106.6597965
Tan Binh,Phở Phú Vương,unknown,restaurant,10.7959638,106.6659284
Tan Binh,Cà Phê Today,unknown,cafe,10.7884038,106.6580522
Tan Binh,Unknown,vietnamese,restaurant,10.7967988,106.6647322
Tan Binh,Cà Phê Hùng Mập,unknown,cafe,10.7943037,106.662569
Tan Binh,Unknown,unknown,restaurant,10.7933288,106.6626871
Tan Binh,Unknown,unknown,cafe,10.791997,106.6641395
Tan Binh,Cà Phê 1076,unknown,cafe,10.7927795,106.6624913
Tan Binh,Unknown,unknown,cafe,10.7900946,106.6612266
Tan Binh,Unknown,unknown,restaurant,10.7883109,106.6594537
Tan Binh,Unknown,unknown,restaurant,10.788303,106.6594
Tan Binh,Unknown,unknown,cafe,10.7967035,106.6777453
Tan Binh,Trà Sữa Bubble House,unknown,cafe,10.7925062,106.6779109
Tan Binh,Cơm Tấm Sườn Chéo,unknown,restaurant,10.79202,106.6779386
Tan Binh,Cà Phê BoBaPop Taiwan Lattea,unknown,cafe,10.7873053,106.678563
Tan Binh,Unknown,unknown,cafe,10.7837768,106.6786432
Tan Binh,Cửa Hàng Bánh Mì Hà Nội,unknown,restaurant,10.775821,106.6671148
Tan Binh,Cà Phê Su Shi,unknown,cafe,10.7809955,106.6694159
Tan Binh,Unknown,unknown,restaurant,10.8090434,106.6649145
Tan Binh,Unknown,unknown,restaurant,10.810231,106.6669174
Tan Binh,Unknown,unknown,cafe,10.8003311,106.6655828
Tan Binh,Cà Phê Trend'ora,unknown,cafe,10.7744725,106.6682706
Tan Binh,Tea Time,unknown,cafe,10.7755232,106.6675269
Tan Binh,Cà Phê R&B,unknown,cafe,10.8135104,106.663025
Tan Binh,Starbucks,coffee_shop,cafe,10.8130931,106.6630019
Tan Binh,Unknown,unknown,cafe,10.7763513,106.6666929
Tan Binh,Nhà Hàng Kichi Kichi,korean,restaurant,10.7773301,106.6661773
Tan Binh,Nhà Hàng Vườn Phố,unknown,restaurant,10.8012092,106.6665516
Tan Binh,Cà Phê Vườn Thảo Mộc Nhật Nguyệt,unknown,cafe,10.7817169,106.6633569
Tan Binh,Unknown,unknown,restaurant,10.7851485,106.678542
Tan Binh,Quán Bánh Canh Phan Rang 128,unknown,restaurant,10.7855681,106.6663692
Tan Binh,Cà Phê Royaltea,coffee_shop;bubble_tea,cafe,10.7901265,106.6406975
Tan Binh,U Coffee,unknown,cafe,10.7949956,106.6411388
Tan Binh,Unknown,coffee_shop;vietnamese,cafe,10.8146789,106.6720259
Tan Binh,KFC,chicken,fast_food,10.8131737,106.6655568
Tan Binh,Highlands Coffee,coffee_shop,cafe,10.8060159,106.6646304
Tan Binh,Cà Phê Điện,coffee_shop,cafe,10.7701347,106.6536889
Tan Binh,Quán Cơm Tấm Đỗ Phủ,regional,restaurant,10.7878775,106.6772371
Tan Binh,Unknown,unknown,cafe,10.7907959,106.6615984
Tan Binh,Nhà Cà phê Du Lich,unknown,cafe,10.7972126,106.6776541
Tan Binh,Nhà Hàng Papa's Chicken,korean,restaurant,10.8077369,106.6644646
Tan Binh,Nhà Hàng Nhật Sukiya Tokyo,japanese,restaurant,10.8131218,106.665592
Tan Binh,Highlands Coffee,coffee_shop;vietnamese,cafe,10.7956074,106.6297108
Tan Binh,Cà Phê Robica,coffee_shop,cafe,10.8057317,106.665667
Tan Binh,Cà Phê The Bush,coffee_shop,cafe,10.8061322,106.6658923
Tan Binh,Unknown,unknown,cafe,10.8049194,106.6806592
Tan Binh,Unknown,unknown,cafe,10.7889799,106.677309
Tan Binh,Phở Nguyên,unknown,restaurant,10.7961044,106.6238729
Tan Binh,Cơm Tấm Tú Mập,unknown,restaurant,10.7932346,106.6445816
Tan Binh,Quán Phở 36,unknown,restaurant,10.7838758,106.6779339
Tan Binh,Unknown,unknown,restaurant,10.807514,106.6647261
Tan Binh,Unknown,unknown,cafe,10.7982602,106.6712086
Tan Binh,Unknown,unknown,cafe,10.7864769,106.6716952
Tan Binh,Unknown,unknown,cafe,10.7869857,106.671798
Tan Binh,Unknown,unknown,restaurant,10.7801563,106.6685154
Tan Binh,Unknown,unknown,cafe,10.7849905,106.6710519
Tan Binh,Unknown,unknown,cafe,10.7796033,106.6675443
Tan Binh,Unknown,unknown,restaurant,10.7745071,106.6644629
Tan Binh,Unknown,unknown,restaurant,10.7750676,106.6640468
Tan Binh,Unknown,unknown,restaurant,10.7762135,106.6635764
Tan Binh,Làng Nướng Nam Bộ,unknown,restaurant,10.7767582,106.6637863
Tan Binh,Unknown,unknown,cafe,10.7774417,106.6648118
Tan Binh,Unknown,unknown,restaurant,10.7774173,106.6643746
Tan Binh,Unknown,unknown,cafe,10.7753271,106.6641044
Tan Binh,Unknown,unknown,restaurant,10.7901611,106.6780593
Tan Binh,Unknown,unknown,restaurant,10.7754378,106.6639331
Tan Binh,Unknown,unknown,cafe,10.7733492,106.66492
Tan Binh,Unknown,unknown,restaurant,10.7921058,106.6777446
Tan Binh,Unknown,unknown,restaurant,10.7912203,106.6764474
Tan Binh,Unknown,unknown,restaurant,10.791087,106.6768874
Tan Binh,Unknown,unknown,cafe,10.7916136,106.6757201
Tan Binh,Unknown,unknown,restaurant,10.7759309,106.6637454
Tan Binh,Unknown,unknown,cafe,10.7917555,106.6753836
Tan Binh,Unknown,unknown,cafe,10.7753472,106.6639221
Tan Binh,Unknown,unknown,cafe,10.7923843,106.6812132
Tan Binh,Unknown,unknown,cafe,10.7767789,106.6642038
Tan Binh,Unknown,unknown,cafe,10.7916387,106.6753017
Tan Binh,Unknown,unknown,restaurant,10.7870206,106.6791775
Tan Binh,Unknown,unknown,restaurant,10.786282,106.6795605
Tan Binh,Unknown,unknown,restaurant,10.7873281,106.6786287
Tan Binh,Unknown,unknown,cafe,10.7872519,106.6787525
Tan Binh,Unknown,unknown,restaurant,10.797186,106.6673787
Tan Binh,Unknown,unknown,restaurant,10.7951655,106.6669889
Tan Binh,Unknown,unknown,cafe,10.7944515,106.6667907
Tan Binh,Unknown,unknown,cafe,10.7985304,106.6676261
Tan Binh,Unknown,unknown,restaurant,10.7917884,106.6675831
Tan Binh,Unknown,unknown,restaurant,10.7989975,106.6675659
Tan Binh,Unknown,unknown,restaurant,10.7950264,106.6670086
Tan Binh,Unknown,unknown,cafe,10.7908862,106.6667403
Tan Binh,Unknown,unknown,cafe,10.7871796,106.6720392
Tan Binh,Unknown,unknown,cafe,10.7871363,106.6719093
Tan Binh,Unknown,unknown,cafe,10.7991691,106.6676277
Tan Binh,Unknown,unknown,cafe,10.794273,106.6667075
Tan Binh,Unknown,unknown,cafe,10.7901372,106.6665128
Tan Binh,KFC (Việt Nam),fried_chicken,fast_food,10.7785438,106.6657253
Tan Binh,Cá Viên Chiên 176,unknown,restaurant,10.7911552,106.6669301
Tan Binh,Unknown,unknown,restaurant,10.7951425,106.667059
Tan Binh,Highlands Coffee,coffee_shop;vietnamese,cafe,10.7949832,106.658849
Tan Binh,Cà Phê Bob,unknown,cafe,10.7976592,106.6600784
Tan Binh,Quán Chính ký Mì Gia,unknown,restaurant,10.7955927,106.6282175
Tan Binh,Cà Phê TenRen's,taiwanese,cafe,10.8137433,106.665999
Tan Binh,Cà Phê Cây Đa,unknown,cafe,10.7961635,106.6726335
Tan Binh,Nhà Hàng Sky Garden BBQ,vietnamese;seafood,restaurant,10.7739421,106.6479596
Tan Binh,Trà Sữa Hoa Hướng Dương,bubble_tea,cafe,10.7957282,106.6664559
Tan Binh,Trà sữa TenRen,bubble_tea,cafe,10.7956492,106.6665753
Tan Binh,Sinh Tố Phúc Long,juice,fast_food,10.7978834,106.6649203
Tan Binh,Quán Cơm Tấm Xe Lửa,unknown,restaurant,10.7765184,106.6563046
Tan Binh,Câu Chuyện Cà Phê,unknown,cafe,10.7837847,106.6782943
Tan Binh,Nhà Hàng Vịt Chiên Tuyến Số 1,unknown,restaurant,10.7831945,106.6784391
Tan Binh,Nhà Hàng Don Chicken,unknown,restaurant,10.7864194,106.6658667
Tan Binh,Quán Mực 280,unknown,restaurant,10.7867091,106.6800562
Tan Binh,Cửa Hàng TeeKa Milktea,unknown,restaurant,10.7793165,106.6672354
Tan Binh,Bò Lá Lốt Hoa Trang,unknown,restaurant,10.8063819,106.6810097
Tan Binh,Domino's,pizza,fast_food,10.8236731,106.6298095
Tan Binh,Cà Phê Fruzii,unknown,cafe,10.8140826,106.6664469
Tan Binh,Bún Bò Huế Lyn,unknown,restaurant,10.782139,106.6602369
Tan Binh,Unknown,unknown,cafe,10.7822017,106.6599815
Tan Binh,Cà Phê 121,unknown,cafe,10.7784985,106.6727485
Tan Binh,Hủ Tiếu Mực Như Ý,vietnamese,restaurant,10.7843341,106.6630404
Tan Binh,Cà Phê Xóm,unknown,cafe,10.7786107,106.672449
Tan Binh,Cà Phê NIC,unknown,cafe,10.7783538,106.6723028
Tan Binh,Unknown,unknown,restaurant,10.7783235,106.6722076
Tan Binh,Unknown,unknown,cafe,10.7842348,106.6629647
Tan Binh,Cà Phê The Banned,unknown,cafe,10.7745147,106.6682446
Tan Binh,The Coffee House,coffee_shop;vietnamese,cafe,10.797307,106.6775437
Tan Binh,Unknown,unknown,cafe,10.7957198,106.6698875
Tan Binh,Cà Phê Amazing,coffee_shop,cafe,10.8024671,106.660464
Tan Binh,Cà Phê Vacances,coffee_shop,cafe,10.801903,106.6604674
Tan Binh,Cà Phê The Long,unknown,cafe,10.8036484,106.6660918
Tan Binh,The Coffee House,coffee_shop;vietnamese,cafe,10.802546,106.6838791
Tan Binh,Nhà Hàng ZooZoo Deluxy,unknown,restaurant,10.8028322,106.6842
Tan Binh,Star Cafe,unknown,restaurant,10.8150935,106.6622082
Tan Binh,Hủ Tíu Đức Minh,unknown,restaurant,10.7957211,106.663892
Tan Binh,Bánh Canh Ghẹ Tuyết Thu,unknown,restaurant,10.7966503,106.6545955
Tan Binh,Cà Phê Thức,unknown,cafe,10.7957957,106.6268519
Tan Binh,Cà Phê Ngự Uyển,unknown,cafe,10.7887499,106.6626678
Tan Binh,Unknown,unknown,restaurant,10.7915338,106.6613985
Tan Binh,Cà Phê The Wolf King,coffee_shop;beer;fast_food;breakfast,cafe,10.7996745,106.6508043
Tan Binh,Cà Phê UUDAM,unknown,cafe,10.802721,106.6503576
Tan Binh,Nhà Hàng Hoa Viên Brauhaus,unknown,restaurant,10.8036572,106.6663546
Tan Binh,Cà Phê Laha - Bàu Cát,unknown,cafe,10.7856157,106.6452013
Tan Binh,Nhà hàng Tuấn Mập,unknown,restaurant,10.7870433,106.6350497
Tan Binh,Nhà Hàng Ẩm Thực Quê Nhà,unknown,restaurant,10.7990021,106.6555988
Tan Binh,Nhà Hàng Xpose Beer & Buffet,unknown,restaurant,10.7767813,106.6663597
Tan Binh,Nhà Hàng Mùa Vàng The Warehouse,unknown,restaurant,10.7786741,106.6650928
Tan Binh,Trung tâm Hội nghị Tiệc cưới Tân Sơn Nhất Pavillon,unknown,restaurant,10.8010742,106.6706699
Tan Binh,Phúc Long Coffee & Tea - Phổ Quang,unknown,cafe,10.8086117,106.6719765
Tan Binh,Asiana Plaza - Tân Phú,unknown,restaurant,10.7882483,106.6254808
Tan Binh,Unknown,unknown,restaurant,10.7949068,106.6669998
Tan Binh,Unknown,unknown,cafe,10.7948262,106.6832195
Tan Binh,Unknown,unknown,restaurant,10.7988115,106.6581988
Tan Binh,Unknown,unknown,restaurant,10.79859,106.6807882
Tan Binh,Unknown,unknown,restaurant,10.7948704,106.6833084
Tan Binh,Nước Mía Phan Đình Phùng,unknown,restaurant,10.7948113,106.6832482
Tan Binh,Chả Giò Chiên,vietnamese;spring_roll,fast_food,10.7911384,106.6329832
Tan Binh,Missing Garden,coffee_shop,cafe,10.7866904,106.6791678
Tan Binh,The Coffee House,unknown,cafe,10.7866294,106.6366333
Tan Binh,Quán Chay Và,vietnamese,cafe,10.7983858,106.6737883
Tan Binh,Unknown,breakfast;burger;italian;italian_pizza,restaurant,10.7977493,106.6637002
Tan Binh,Quan Ba Hoa,unknown,restaurant,10.7718136,106.654793
Tan Binh,Demi Coffee & Tea,unknown,cafe,10.7908769,106.664722
Tan Binh,Bún Chả Hà Nội,vietnamese,restaurant,10.790973,106.6645255
Tan Binh,Chồn Cafe,unknown,cafe,10.8143596,106.669979
Tan Binh,Quán nhậu 69,regional;vietnamese,restaurant,10.7981136,106.6286701
Tan Binh,Huyết chưng 122,unknown,restaurant,10.7951714,106.6635739
Tan Binh,Wayne's Coffee,unknown,cafe,10.809768,106.6729142
Tan Binh,McDonald's,burger,fast_food,10.8131963,106.6630091
Tan Binh,Katinat Cộng Hòa,unknown,cafe,10.8009983,106.6606004
Tan Binh,Sagon Cafe & Bakery,coffee_shop,cafe,10.8171525,106.6639787
Tan Binh,Big Bowl,vietnamese,restaurant,10.8170498,106.6636524
Tan Binh,Ốc Sam,seafood,restaurant,10.7944095,106.6304338
Tan Binh,Highlands Coffee,coffee_shop;vietnamese,cafe,10.7934562,106.6403382
Tan Binh,Lotteria,burger,fast_food,10.7926373,106.6416205
Tan Binh,Viva Coffee,unknown,cafe,10.7927168,106.6414237
Tan Binh,Sukiya,japanese,restaurant,10.7922051,106.6426767
Tan Binh,Phá lấu Rubi,unknown,restaurant,10.7909455,106.6411587
Tan Binh,Highlands Coffee,coffee_shop;vietnamese,cafe,10.801391,106.6377789
Tan Binh,Bobapop,bubble_tea,cafe,10.8039477,106.6360581
Tan Binh,Jollibee,burger,fast_food,10.7852526,106.6421193
Tan Binh,Cơm chay Thiện Phước,unknown,restaurant,10.7841264,106.6392994
Tan Binh,Burger King,burger,fast_food,10.8140055,106.662202
Tan Binh,Lucky Cafe & Fastfood,unknown,cafe,10.8149252,106.6620859
Tan Binh,Dê Cao Nguyên,unknown,restaurant,10.8085851,106.6661364
Tan Binh,Metrang Cafe,coffee_shop,cafe,10.7880185,106.6288384
Tan Binh,Unknown,unknown,restaurant,10.8076242,106.6616421
Tan Binh,Little Du Mien Cafe,vietnamese,cafe,10.8089334,106.6721598
Tan Binh,Sorts Of Pho,unknown,cafe,10.8014235,106.6566999
Tan Binh,Highlands Coffee,coffee_shop;vietnamese,cafe,10.8168229,106.6647235
Tan Binh,Phuc Long,coffee_shop,cafe,10.8181096,106.6666956
Tan Binh,Saigon Cafe,unknown,cafe,10.8171082,106.6641318
Tan Binh,Rau Củ Nâm Vegan,regional,restaurant,10.7785205,106.6622798
Tan Binh,Nhà hàng Hải sản Hòn Thơm,unknown,restaurant,10.8039306,106.6326517
Tan Binh,Café Amber by Fitfatcat,coffee_shop;pastry,cafe,10.7801938,106.6639767
Tan Binh,Taste of Asia,unknown,fast_food,10.8133278,106.6619529
Tan Binh,Cơm Chay Tùy Duyên,unknown,restaurant,10.791537,106.665755
Tan Binh,Qúan Chay Thiên Đức,unknown,restaurant,10.7917657,106.6656704
Tan Binh,Phở Như,vietnamese,restaurant,10.7914445,106.6671403
Tan Binh,Pergola Garden,unknown,restaurant,10.7930548,106.6768767
Tan Binh,Mầm Vegetarian,vietnamese,restaurant,10.7965995,106.6730691
Tan Binh,Bông Trà Bàu Cát,unknown,cafe,10.7929863,106.6416046
Tan Binh,The Banned Bàu Cát,unknown,cafe,10.7922545,106.6425435
Tan Binh,Hoàng Ty,vietnamese,restaurant,10.7954485,106.6724281
Tan Binh,Tĩnh Books and Coffee,coffee_shop,cafe,10.7938455,106.6707495
Tan Binh,Kofuku Coffee,coffee_shop,cafe,10.7886823,106.6693837
Tan Binh,Đà Lạt Ơi,vietnamese,restaurant,10.7909897,106.6685634
Tan Binh,Nhà Hàng Chay Bà Xã,vietnamese,restaurant,10.7922884,106.6801556
Tan Binh,Cơm Tấm 270,vietnamese,restaurant,10.7976001,106.6835772
Tan Binh,Hủ Tiếu Chay Sa Đéc,vietnamese,restaurant,10.7864481,106.6257407
Tan Binh,Đóa Sen Vàng,vietnamese,restaurant,10.7950599,106.6376038
Tan Binh,Vịt 34,vietnamese,restaurant,10.8143773,106.6702289
Tan Binh,Sinh Tố 10,smoothie;dessert;ice_cream,cafe,10.8119002,106.6683945
Tan Binh,Tiệm Chay Nhà Mình,vietnamese,restaurant,10.781387,106.6688338
Tan Binh,Tami Coffee & Chay,vietnamese,restaurant,10.7957691,106.6709072
Tan Binh,Zenhouse,vietnamese,restaurant,10.7878398,106.6566858
Tan Binh,Bún Bò Nhung,unknown,restaurant,10.7880997,106.6565283
Tan Binh,Cơm Chay Hoa Tâm,vietnamese,restaurant,10.7958298,106.6399396
Tan Binh,CỒ Tea House & Coffee,coffee_shop,cafe,10.7960766,106.6669335
Tan Binh,Cơm Chay,vietnamese,restaurant,10.7849367,106.6700427
Tan Binh,Chay Khai Tâm,vietnamese,restaurant,10.7857954,106.6789657
Tan Binh,Lẩu Chay Nhà Nát,hotpot;vietnamese,restaurant,10.7730075,106.6648255
Tan Binh,Ours.càffe,coffee_shop,cafe,10.7935928,106.6685797
Tan Binh,Sanité Chay,vietnamese;international,restaurant,10.796845,106.6725132
Tan Binh,Qúan Cơm Chay Phúc Ấn An Gia,vietnamese,restaurant,10.7796141,106.6696232
Tan Binh,Lẩu Chay Xanh,hotpot;vietnamese,restaurant,10.7860754,106.6714232
Tan Binh,Good Coffee,unknown,cafe,10.7916192,106.6557515
Tan Binh,Nhà Của Giản,unknown,cafe,10.7846986,106.6693354
Tan Binh,Bánh Mì Chay,unknown,restaurant,10.7821804,106.6673962
Tan Binh,Ẩm Thực Chay Phát Hoa,vietnamese,restaurant,10.7922748,106.6418684
Tan Binh,Hạnh Dung,chinese;vietnamese,restaurant,10.7712949,106.6501677
Tan Binh,Hủ Tiếu Chay Cây Đề,vietnamese,restaurant,10.7712827,106.65041
Tan Binh,Burger King,burger,fast_food,10.8155947,106.6633815
Tan Binh,Hủ Tiếu Chay Trường Sơn,vietnamese;noodle,restaurant,10.7847625,106.6660047
Tan Binh,Chay Xanh,hotpot;vietnamese,restaurant,10.7977264,106.6678681
Tan Binh,Tuệ Đăng Quang,vietnamese,restaurant,10.790031,106.6794021
Tan Binh,Hương Thiền,vietnamese,restaurant,10.7985379,106.6727317
Tan Binh,Cô Ba Ân - Cao Lầu Hội An,vietnamese,restaurant,10.780396,106.676164
Tan Binh,Quán Mì Nấm,vietnamese,restaurant,10.7966415,106.6675088
Tan Binh,Tâm Ký,unknown,restaurant,10.787707,106.6410323
Tan Binh,An Trú,ramen;vietnamese,restaurant,10.7829499,106.6266937
Tan Binh,Chay An Phúc,vietnamese,restaurant,10.7871298,106.6759435
Tan Binh,Hủ Tiếu Chay Cây Đề,vietnamese,restaurant,10.7963499,106.6653543
Tan Binh,Nhà Hàng Chay Bà Xã,vietnamese,restaurant,10.7765838,106.6718811
Tan Binh,Latẩm,vietnamese,restaurant,10.806476,106.6777896
Tan Binh,Quán Chay Xanh Vegan,vietnamese,restaurant,10.7919959,106.6552029
Tan Binh,Ẩm Thực Chay Diệu Cát Tường,vietnamese,restaurant,10.8044606,106.6680753
Tan Binh,Quán Chay An Cát Tường,hotpot;vietnamese,restaurant,10.7764807,106.6665463
Tan Binh,Tiệm Mì Zigzag,unknown,restaurant,10.7969848,106.6627307
Tan Binh,đẫm eatery,fried_rice;pasta,restaurant,10.7974751,106.6616964
Tan Binh,Quán Bánh Xèo Chay Miền Tây,vietnamese;pancake,restaurant,10.7841158,106.648427
Tan Binh,Nhà Hàng Chay Khai Ngộ,hotpot;vietnamese,restaurant,10.7719743,106.6527068
Tan Binh,The Ox Shack,burger,fast_food,10.7937478,106.6757624
Tan Binh,Kala Cà Phê & Món Chay,vietnamese;pizza,restaurant,10.7956221,106.6681908
Tan Binh,Nhà Hàng Thuần Chay Quán Âm,vietnamese,restaurant,10.7966992,106.6528938
Tan Binh,Vegetarian Buffet D'Gemma,vietnamese;buffet,restaurant,10.8058834,106.6664412
Tan Binh,Ẩm Thực Chay Rêu,vietnamese,restaurant,10.7962062,106.6778249
Tan Binh,Bánh Mì Chay Khôi,vietnamese,restaurant,10.7815689,106.674839
Tan Binh,An Yên,vietnamese,restaurant,10.7976089,106.6762701
Tan Binh,Nhà Hàng Chay Hương Sen,vietnamese,restaurant,10.811184,106.6792709
Tan Binh,Nhà Hàng Mộc Chay,vietnamese,restaurant,10.8016736,106.633553
Tan Binh,Bếp Chay Nhà Zen,vietnamese,restaurant,10.7874334,106.6560902
Tan Binh,Quán Lục Lạc Cơm Chay 15.000,vietnamese,restaurant,10.7846465,106.6396567
Tan Binh,Ẩm Thực Chay Thiên An,vietnamese,restaurant,10.804531,106.6641851
Tan Binh,Saigon Chay Vegan House,vietnamese;asian,restaurant,10.7860878,106.6770503
Tan Binh,Bếp Chay Đế Thính,vietnamese,restaurant,10.7942711,106.6672225
Tan Binh,Sasin Mì Cay Hàn Quốc,korean,restaurant,10.7955707,106.6664108
Tan Binh,Cafe Broken Rice - Coffee Hidden Local,unknown,cafe,10.7902849,106.6772244
Tan Binh,Tiệm Cà Phê Biil - Chợ,unknown,cafe,10.793635,106.6723892
Tan Binh,HÀ - Acoustic Coffee,unknown,cafe,10.797859,106.6727978
Tan Binh,Cafe AM:PM,unknown,cafe,10.7952823,106.6740024
Tan Binh,Soleil Café,unknown,cafe,10.8123802,106.6547419
Tan Binh,Cuisine de Saigon,unknown,restaurant,10.8112557,106.6517136
Tan Binh,The Coffee Bean & Tea Leaf,unknown,cafe,10.8114591,106.6515867
Tan Binh,Tabàha,vietnamese,restaurant,10.7958977,106.6673605
Tan Binh,Nhà Hàng Chay Thanh Hương,vietnamese,restaurant,10.7994785,106.656613
Tan Binh,Tự Taị Quán Chay,vietnamese,restaurant,10.7976327,106.6758678
Tan Binh,Unknown,unknown,cafe,10.7809632,106.6624913
Tan Binh,An Yên Chay,vietnamese,restaurant,10.7770609,106.6498106
Tan Binh,Quán ăn @Vũ,unknown,restaurant,10.7863125,106.6716875
Tan Binh,Cơm Chay Cát Tường,vietnamese,restaurant,10.7848899,106.6710535
Tan Binh,Star Cafe,unknown,cafe,10.8126828,106.6554276
